0 0 0.596729 0.403291 0.021848 -0.0238692 -0.00202119 -0.0700701
0 0.103125 0.596732 0.403288 0.0218479 -0.0238693 -0.00202136 -0.0700685
0 0.20625 0.596739 0.403281 0.021848 -0.0238696 -0.00202158 -0.0700701
0 0.309375 0.596748 0.403272 0.0218481 -0.0238699 -0.00202185 -0.0700746
0 0.4125 0.59676 0.40326 0.0218482 -0.0238704 -0.00202216 -0.0700817
0 0.515625 0.596773 0.403247 0.0218484 -0.0238709 -0.0020225 -0.0700908
0 0.61875 0.596788 0.403232 0.0218487 -0.0238715 -0.00202285 -0.0701014
0 0.721875 0.596803 0.403217 0.0218489 -0.0238721 -0.00202321 -0.0701129
0 0.825 0.596818 0.403201 0.0218492 -0.0238727 -0.00202356 -0.0701249
0 0.928125 0.596833 0.403187 0.0218494 -0.0238733 -0.0020239 -0.0701367
0 1.03125 0.596847 0.403173 0.0218497 -0.0238739 -0.0020242 -0.0701478
0 1.13437 0.596859 0.403161 0.0218499 -0.0238744 -0.00202447 -0.0701577
0 1.2375 0.596869 0.403151 0.0218501 -0.0238748 -0.00202469 -0.0701661
0 1.34062 0.596877 0.403143 0.0218502 -0.0238751 -0.00202486 -0.0701726
0 1.44375 0.596882 0.403138 0.0218503 -0.0238753 -0.00202496 -0.0701769
0 1.54687 0.596884 0.403136 0.0218504 -0.0238754 -0.00202501 -0.0701789
0 1.65 0.596883 0.403136 0.0218503 -0.0238753 -0.00202499 -0.0701785
0 1.75312 0.59688 0.40314 0.0218503 -0.0238752 -0.00202492 -0.0701758
0 1.85625 0.596874 0.403146 0.0218502 -0.023875 -0.0020248 -0.0701708
0 1.95937 0.596866 0.403154 0.02185 -0.0238746 -0.00202462 -0.0701638
0 2.0625 0.596856 0.403164 0.0218498 -0.0238742 -0.0020244 -0.070155
0 2.16562 0.596844 0.403176 0.0218496 -0.0238738 -0.00202416 -0.0701448
0 2.26875 0.596831 0.403189 0.0218494 -0.0238732 -0.00202388 -0.0701336
0 2.37187 0.596818 0.403202 0.0218491 -0.0238727 -0.0020236 -0.0701218
0 2.475 0.596804 0.403216 0.0218488 -0.0238722 -0.00202331 -0.0701098
0 2.57812 0.596791 0.403229 0.0218486 -0.0238716 -0.00202304 -0.0700982
0 2.68125 0.596778 0.403242 0.0218483 -0.0238711 -0.00202278 -0.0700872
0 2.78437 0.596767 0.403253 0.0218481 -0.0238707 -0.00202255 -0.0700774
0 2.8875 0.596758 0.403262 0.0218479 -0.0238703 -0.00202235 -0.0700691
0 2.99062 0.59675 0.40327 0.0218478 -0.02387 -0.0020222 -0.0700626
0 3.09375 0.596745 0.403275 0.0218477 -0.0238698 -0.00202209 -0.0700581
0 3.19687 0.596742 0.403277 0.0218477 -0.0238697 -0.00202204 -0.0700558
0.103125 0 0.593054 0.406967 0.0217764 -0.0237222 -0.00194575 -0.0668023
0.103125 0.103125 0.593058 0.406964 0.0217764 -0.0237223 -0.00194592 -0.0668006
0.103125 0.20625 0.593064 0.406957 0.0217764 -0.0237226 -0.00194614 -0.0668022
0.103125 0.309375 0.593073 0.406948 0.0217765 -0.0237229 -0.00194641 -0.0668068
0.103125 0.4125 0.593085 0.406936 0.0217767 -0.0237234 -0.00194672 -0.0668139
0.103125 0.515625 0.593098 0.406923 0.0217769 -0.0237239 -0.00194706 -0.066823
0.103125 0.61875 0.593113 0.406908 0.0217771 -0.0237245 -0.00194741 -0.0668336
0.103125 0.721875 0.593128 0.406893 0.0217774 -0.0237251 -0.00194777 -0.0668452
0.103125 0.825 0.593144 0.406878 0.0217776 -0.0237257 -0.00194813 -0.0668571
0.103125 0.928125 0.593158 0.406863 0.0217779 -0.0237263 -0.00194846 -0.0668689
0.103125 1.03125 0.593172 0.406849 0.0217781 -0.0237269 -0.00194877 -0.0668801
0.103125 1.13437 0.593184 0.406837 0.0217783 -0.0237274 -0.00194904 -0.06689
0.103125 1.2375 0.593194 0.406827 0.0217785 -0.0237278 -0.00194926 -0.0668984
0.103125 1.34062 0.593202 0.406819 0.0217787 -0.0237281 -0.00194942 -0.0669049
0.103125 1.44375 0.593207 0.406814 0.0217788 -0.0237283 -0.00194953 -0.0669092
0.103125 1.54687 0.593209 0.406812 0.0217788 -0.0237284 -0.00194957 -0.0669112
0.103125 1.65 0.593209 0.406812 0.0217788 -0.0237283 -0.00194956 -0.0669108
0.103125 1.75312 0.593205 0.406816 0.0217787 -0.0237282 -0.00194949 -0.0669081
0.103125 1.85625 0.593199 0.406822 0.0217786 -0.023728 -0.00194936 -0.0669031
0.103125 1.95937 0.593191 0.40683 0.0217785 -0.0237276 -0.00194919 -0.0668961
0.103125 2.0625 0.593181 0.40684 0.0217783 -0.0237272 -0.00194897 -0.0668873
0.103125 2.16562 0.593169 0.406852 0.0217781 -0.0237268 -0.00194872 -0.0668771
0.103125 2.26875 0.593156 0.406865 0.0217778 -0.0237263 -0.00194845 -0.0668658
0.103125 2.37187 0.593143 0.406878 0.0217775 -0.0237257 -0.00194816 -0.066854
0.103125 2.475 0.593129 0.406892 0.0217773 -0.0237252 -0.00194788 -0.066842
0.103125 2.57812 0.593116 0.406905 0.021777 -0.0237246 -0.0019476 -0.0668303
0.103125 2.68125 0.593103 0.406918 0.0217768 -0.0237241 -0.00194734 -0.0668194
