0 0 19.9475 2.55775 94.674 9.95584e-07
0 1 19.85 2.61905 94.2681 1.61438e-06
0 2 19.6029 2.72818 93.3601 3.1001e-06
0 3 19.0916 2.8571 91.7337 5.78604e-06
0 4 18.1195 2.96419 89.004 1.01229e-05
0 5 16.4075 3.01711 84.5572 1.67662e-05
0 6 13.7002 3.09278 77.5687 2.41447e-05
0 7 10.0984 3.5734 67.3428 2.36154e-05
0 8 6.40974 5.13766 54.2087 6.98668e-06
0 9 3.73567 8.05509 40.246 -1.37017e-05
0 10 2.36856 11.5274 28.173 -2.03131e-05
0 11 1.71491 14.4147 19.3456 -1.46476e-05
0 12 1.20698 16.2365 13.5401 -7.0434e-06
0 13 0.690763 17.1569 9.96104 -2.40228e-06
0 14 0.246733 17.5329 7.91827 -5.74016e-07
0 15 -0.00971766 17.649 6.99034 -1.06914e-07
0 16 -0.0100067 17.6491 6.98961 -1.08674e-07
0 17 0.245928 17.5332 7.91594 -5.76791e-07
0 18 0.689612 17.1577 9.95667 -2.39869e-06
0 19 1.20569 16.2384 13.5328 -7.02335e-06
0 20 1.7135 14.4182 19.3343 -1.46074e-05
0 21 2.36652 11.5323 28.1567 -2.02729e-05
0 22 3.73192 8.06012 40.2253 -1.37045e-05
0 23 6.40389 5.14102 54.1871 6.93016e-06
0 24 10.0917 3.57474 67.3246 2.35512e-05
0 25 13.6944 3.09309 77.5556 2.4105e-05
0 26 16.4031 3.01726 84.5485 1.67488e-05
0 27 18.1164 2.96449 88.9984 1.01195e-05
0 28 19.0892 2.85754 91.7302 5.79114e-06
0 29 19.6009 2.72871 93.3577 3.11007e-06
0 30 19.848 2.61963 94.2663 1.62685e-06
0 31 19.9455 2.55836 94.6725 1.00951e-06
1 0 19.9543 2.54902 94.6715 15.6868
1 1 19.8608 2.61016 94.2767 15.6108
1 2 19.6237 2.71943 93.3941 15.4541
1 3 19.1326 2.84982 91.8159 15.2173
1 4 18.1985 2.96098 89.1725 14.9042
1 5 16.5514 3.01952 84.875 14.5265
1 6 13.9343 3.08994 78.1253 14.1099
1 7 10.4122 3.52154 68.2191 13.6959
1 8 6.72731 4.96876 55.3822 13.333
1 9 3.97061 7.75649 41.5308 13.0544
1 10 2.51838 11.1858 29.3462 12.8627
1 11 1.83941 14.1311 20.3059 12.7391
1 12 1.35249 16.0518 14.3024 12.6617
1 13 0.87007 17.0614 10.5829 12.6143
1 14 0.453667 17.4981 8.45637 12.587
1 15 0.212006 17.644 7.4903 12.5749
1 16 0.211733 17.6441 7.48954 12.5757
1 17 0.452907 17.4984 8.45394 12.5895
1 18 0.868987 17.0623 10.5783 12.6184
1 19 1.35128 16.0539 14.2949 12.6676
1 20 1.83804 14.1347 20.2942 12.7467
1 21 2.51628 11.1908 29.3296 12.8721
1 22 3.96674 7.7614 41.51 13.0657
1 23 6.72142 4.97193 55.361 13.3464
1 24 10.4056 3.52276 68.2014 13.7116
1 25 13.9287 3.09022 78.1126 14.1283
1 26 16.5472 3.01968 84.8667 14.548
1 27 18.1955 2.96129 89.1671 14.9289
1 28 19.1303 2.85027 91.8124 15.2456
1 29 19.6218 2.71997 93.3917 15.4862
1 30 19.859 2.61074 94.2749 15.6468
1 31 19.9524 2.54963 94.6701 15.727
2 0 19.95 2.53139 94.6648 31.198
2 1 19.8641 2.59211 94.291 31.0517
2 2 19.6458 2.70144 93.4573 30.7507
2 3 19.1926 2.83427 91.9711 30.2963
2 4 18.3304 2.95282 89.4922 29.6963
2 5 16.8066 3.02244 85.4787 28.9727
2 6 14.3651 3.08651 79.1856 28.1713
2 7 11.0093 3.43391 69.9043 27.3668
2 8 7.35552 4.66368 57.683 26.6479
2 9 4.45158 7.18593 44.1188 26.0802
2 10 2.82049 10.4969 31.7749 25.6768
2 11 2.06995 13.5275 22.3363 25.409
2 12 1.61025 15.6328 15.9358 25.2374
2 13 1.18905 16.8196 11.9241 25.1306
2 14 0.825735 17.38 9.61965 25.0688
2 15 0.612951 17.5873 8.57157 25.041
2 16 0.612708 17.5875 8.57074 25.0426
2 17 0.825061 17.3804 9.61701 25.0736
2 18 1.18809 16.8207 11.9191 25.1387
2 19 1.60916 15.6352 15.9276 25.2487
2 20 2.06861 13.5314 22.3239 25.4237
2 21 2.81824 10.502 31.7576 25.695
2 22 4.44745 7.19057 44.098 26.1021
2 23 7.34955 4.66648 57.6623 26.6739
2 24 11.003 3.43493 69.8875 27.3973
2 25 14.3598 3.08675 79.1736 28.207
2 26 16.8027 3.02262 85.4709 29.0143
2 27 18.3276 2.95315 89.4871 29.7444
2 28 19.1906 2.83472 91.9678 30.3512
2 29 19.644 2.70197 93.455 30.8129
2 30 19.8624 2.59269 94.2894 31.1215
